issue_time,weather_run_time,valid_time,turbine_id,lead_hour,predicted_normalized_power,model_version,weather_input_hash,weather_response_sha256,forecast_input_hash,model_available_at
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T04:00:00Z,turbine_1,33,0.16970172983874235,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T04:00:00Z,turbine_2,33,0.128170944735885,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T05:00:00Z,turbine_1,34,0.03626916252076735,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T05:00:00Z,turbine_2,34,0.08299919650297585,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T06:00:00Z,turbine_1,35,0.07801983087019457,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T06:00:00Z,turbine_2,35,0.1722220007732699,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T07:00:00Z,turbine_1,36,0.1722233046093576,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T07:00:00Z,turbine_2,36,0.3689865886615062,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T08:00:00Z,turbine_1,37,0.3091616300674365,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T08:00:00Z,turbine_2,37,0.40587234505544684,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T09:00:00Z,turbine_1,38,0.3067553805879852,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T09:00:00Z,turbine_2,38,0.32628703688296556,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T10:00:00Z,turbine_1,39,0.18503178356702799,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T10:00:00Z,turbine_2,39,0.22295508258840863,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T11:00:00Z,turbine_1,40,0.29694933176073196,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T11:00:00Z,turbine_2,40,0.3445769672728013,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T12:00:00Z,turbine_1,41,0.2733377940030201,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T12:00:00Z,turbine_2,41,0.3857976897554195,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T13:00:00Z,turbine_1,42,0.179839340390392,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T13:00:00Z,turbine_2,42,0.3632055853754537,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T14:00:00Z,turbine_1,43,0.4976991278835814,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T14:00:00Z,turbine_2,43,0.7027604452899563,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T15:00:00Z,turbine_1,44,0.42071281863061133,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T15:00:00Z,turbine_2,44,0.5289640443908505,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T16:00:00Z,turbine_1,45,0.4163823312699755,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T16:00:00Z,turbine_2,45,0.5909727206550545,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T17:00:00Z,turbine_1,46,0.4196649883292197,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T17:00:00Z,turbine_2,46,0.520644434899205,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T18:00:00Z,turbine_1,47,0.46882237531231613,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,0377baa7621dfe0a0cbc955456777d4634e303c452080d75f2d2375aa1e47533,360897bcf35c3806f66e8ec62fd906b3790ddbe81506c45b4979f4636b86be82,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-05T19:00:00Z,2026-02-05T12:00:00Z,2026-02-07T18:00:00Z,turbine_2,47,0.47538897119269896,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,296e3f4e81ff7efbfd7c3355ea16d8d651ec37f3070f598d32edb9d2670bdff3,1d43d72b3cdd74c03ad5453497af9e0cdad78c4692fb4f07246ece5f3eb547c9,d08a06f60327f98a08a50a3404158bc7bb21ec2c8d211cb4a0b13fb4c01a9142,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T19:00:00Z,turbine_1,24,0.5160825847055118,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T19:00:00Z,turbine_2,24,0.5714214608236025,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T20:00:00Z,turbine_1,25,0.4829172367708504,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T20:00:00Z,turbine_2,25,0.4779559810122123,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T21:00:00Z,turbine_1,26,0.5142795236063709,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T21:00:00Z,turbine_2,26,0.5068618823381442,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T22:00:00Z,turbine_1,27,0.4337884841492783,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T22:00:00Z,turbine_2,27,0.42597749464553014,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T23:00:00Z,turbine_1,28,0.4411890919592851,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-07T23:00:00Z,turbine_2,28,0.6787730245124642,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T00:00:00Z,turbine_1,29,0.48950247499540156,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T00:00:00Z,turbine_2,29,0.6677127457795732,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T01:00:00Z,turbine_1,30,0.35874720130296417,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T01:00:00Z,turbine_2,30,0.5754680583542139,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T02:00:00Z,turbine_1,31,0.40092554023013377,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T02:00:00Z,turbine_2,31,0.5000436037638538,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T03:00:00Z,turbine_1,32,0.40525929927488413,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T03:00:00Z,turbine_2,32,0.36986039247196006,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T04:00:00Z,turbine_1,33,0.2555468627566154,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T04:00:00Z,turbine_2,33,0.2592504618739911,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T05:00:00Z,turbine_1,34,0.09983703859244239,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T05:00:00Z,turbine_2,34,0.09844118443426593,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T06:00:00Z,turbine_1,35,0.06311105907668683,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T06:00:00Z,turbine_2,35,0.1504387144278363,turbine_2:hist_gradient_boosting:cd65fb3316b57ab2:55e7646502ca,52030ef6e39d8afdd146b02b70164eaa2e4898c5a65ef0f511b77c6195e5837e,0815b55f9297793c9bd0f1d7fd4d205edae1e60f2f8b0def8bc322de2c6c9733,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
2026-02-06T19:00:00Z,2026-02-06T12:00:00Z,2026-02-08T07:00:00Z,turbine_1,36,0.04750433002838498,turbine_1:hist_gradient_boosting:b907dadfa8fe5d4f:55e7646502ca,ec66631c9e8b53c5af92637464eb85ab3c739dceeaefb98169e6268e6abfeaa3,9883c62e2b0daea3cda84ff27cdcd024cbd543986fe729584d59c46b0a7f3dbc,0818277aecd330d28bd07c7bef195acaad89e47fcc28a1d5d35eb2ac1083fd7a,2026-01-30T19:00:00Z
